fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
119129,Sutton Arms Public House,"Sutton Arms Public House, 6 Carthusian Street, Islington, London",EC1M 6EB,532046,181913,51.520709,-0.098175,Islington
119138,Tap Room,"Tap Room, 163 Upper Street, Islington, London",N1 1US,531650,184129,51.540724,-0.103051,Islington
119139,TART,"TART, Basement And Ground Floor, 117 Charterhouse Street, Islington",EC1M 6AA,531872,181889,51.520533,-0.10069,Islington
119175,The Albion,"The Albion, 10 Thornhill Road, Islington, London",N1 1HW,531207,183994,51.539614,-0.109485,Islington
119176,The Alma Public House,"The Alma Public House, 59 Newington Green Road, Islington, London",N1 4QU,532692,185053,51.548775,-0.087687,Islington
119178,The Angel Public House,"The Angel Public House, 73 City Road, Islington, London",EC1Y 1BD,532781,182378,51.524716,-0.087412,Islington
119179,The Angel Public House,"The Angel Public House, Public House, 3-5 Islington High Street, Islington",N1 9LQ,531428,183196,51.532383,-0.106599,Islington
119180,The Angelic PH,"The Angelic PH, 57 Liverpool Road, Islington, London",N1 0RJ,531364,183468,51.534842,-0.107419,Islington
119181,The Artisan,"The Artisan, Basement And Ground Floor, St Johns House, 53-54 St John's Square, Islington",EC1V 4JL,531619,182150,51.522938,-0.104237,Islington
119184,The Baring,"The Baring, 55 Baring Street, Islington, London",N1 3DS,532664,183737,51.536955,-0.088586,Islington
119188,The Betsey Trotwood,"The Betsey Trotwood, 56 Farringdon Road, Islington, London",EC1R 3BL,531358,182186,51.523322,-0.107983,Islington
119189,The Blacksmith & The Toffeemaker,"The Blacksmith & The Toffeemaker, Ground Floor, 292-294 St John Street, Islington",EC1V 4PA,531586,182735,51.528203,-0.104494,Islington
119192,The Bowler,"The Bowler, 32 Bowling Green Lane, Islington, London",EC1R 0BJ,531350,182318,51.52451,-0.108049,Islington
119196,The Bull Public House,"The Bull Public House, 100 Upper Street, Islington, London",N1 0NP,531639,183742,51.53724,-0.103355,Islington
119198,The Cally,"The Cally, 427 Caledonian Road, Islington, London",N7 9BG,530575,184711,51.546195,-0.118328,Islington
119200,The Canonbury PH,"The Canonbury PH, 21 Canonbury Place, Islington, London",N1 2NS,532040,184597,51.54483,-0.097256,Islington
119201,The Castle,"The Castle, 34-35 Cowcross Street, Islington, London",EC1M 6DB,531628,181856,51.520294,-0.104217,Islington
119202,The Castle Public House,"The Castle Public House, 54 Pentonville Road, Islington, London",N1 9HF,531309,183162,51.532114,-0.108326,Islington
119203,The Cellars,"The Cellars, Public House, 125 Newington Green Road, Islington",N1 4RA,532776,185281,51.550813,-0.08639,Islington
119205,The Charlotte Despard,"The Charlotte Despard, Ground Floor, 17-19 Archway Road, Islington",N19 3TX,529245,187128,51.568222,-0.13661,Islington
119216,The Coronet,"The Coronet, 338-346 Holloway Road, Islington, London",N7 6NJ,530799,185686,51.554914,-0.114737,Islington
119217,The Craft Beer Co. Islington,"The Craft Beer Co. Islington, 55 White Lion Street, Islington, London",N1 9PP,531184,183244,51.532871,-0.110097,Islington
119218,The Crown,"The Crown, 116 Cloudesley Road, Islington, London",N1 0EB,531217,183637,51.536403,-0.109474,Islington
119220,The De Beauvoir Arms,"The De Beauvoir Arms, 113 Southgate Road, Islington, London",N1 3JS,532867,184167,51.540772,-0.085499,Islington
119223,The Drapers Arms Public House,"The Drapers Arms Public House, 44 Barnsbury Street, Islington, London",N1 1ER,531288,184104,51.540575,-0.108278,Islington
119224,The Drayton Park Public House,"The Drayton Park Public House, 66 Drayton Park, Islington, London",N5 1ND,531482,185601,51.553992,-0.104923,Islington
119225,The Driver Public House,"The Driver Public House, 2-4 Wharfdale Road, Islington, London",N1 9RY,530547,183316,51.533674,-0.119248,Islington
119226,The Eaglet,"The Eaglet, Basement and Ground Floor, 124 Seven Sisters Road, Islington",N7 6AE,530700,186198,51.55952,-0.115974,Islington
119227,The Easton Public House,"The Easton Public House, 22 Easton Street, Islington, London",WC1X 0DS,531129,182508,51.526269,-0.111163,Islington
119228,The Edward Lear,"The Edward Lear, 471 Holloway Road, Islington, London",N7 6LE,530139,186271,51.560305,-0.124035,Islington
119230,The Exmouth Arms Public House,"The Exmouth Arms Public House, 23 Exmouth Market, Islington, London",EC1R 4QL,531267,182493,51.526102,-0.10918,Islington
119232,The Fellow,"The Fellow, 24 York Way, Islington, London",N1 9AA,530340,183030,51.531143,-0.122337,Islington
119233,The Fence,"The Fence, Public House, 67-69A Cowcross Street, Islington",EC1M 6BP,531748,181828,51.520005,-0.102499,Islington
119237,The Fox and Anchor,"The Fox and Anchor, 115 Charterhouse Street, Islington, London",EC1M 6AA,531872,181889,51.520533,-0.10069,Islington
119245,The Green,"The Green, 29 Clerkenwell Green, Islington, London",EC1R 0DU,531497,182150,51.522967,-0.105995,Islington
119249,The Hanbury Arms,"The Hanbury Arms, 33 Linton Street, Islington, London",N1 7DU,532311,183624,51.536023,-0.093715,Islington
119251,The Harlequin Public House,"The Harlequin Public House, 27 Arlington Way, Islington, London",EC1R 1UY,531466,182945,51.530118,-0.106145,Islington
119253,The Hideaway,"The Hideaway, 114 Junction Road, Islington, London",N19 5LB,529217,186315,51.560922,-0.137312,Islington
119254,The Highbury Barn Tavern,"The Highbury Barn Tavern, 26 Highbury Park, Islington, London",N5 2AB,531950,185562,51.553531,-0.09819,Islington
119258,The Hop and Berry,"The Hop and Berry, 209-211 Liverpool Road, Islington, London",N1 1LX,531396,184037,51.539947,-0.106746,Islington
119259,The Hope And Anchor Public House,"The Hope And Anchor Public House, 207 Upper Street, Islington, London",N1 1RL,531592,184448,51.543596,-0.103768,Islington
119260,The Hops & Glory,"The Hops & Glory, Ground Floor, 382 Essex Road, Islington",N1 3PF,532675,184648,51.54514,-0.088085,Islington
119261,The Horatia,"The Horatia, 98-100 Holloway Road, Islington, London",N7 8JE,531210,185193,51.550379,-0.108996,Islington
119262,The Horseshoe Public House,"The Horseshoe Public House, 24 Clerkenwell Close, Islington, London",EC1R 0AG,531443,182254,51.523914,-0.106734,Islington
119267,The Joker of Penton Street pub only,"The Joker of Penton Street pub only, Ground Floor, 58 Penton Street, Islington",N1 9PZ,531102,183304,51.533428,-0.111255,Islington
119268,The Jolly Sisters,"The Jolly Sisters, 95 Bride Street, Islington, London",N7 8AX,530935,184658,51.545635,-0.113159,Islington
119271,The King's Head Public House,"The King's Head Public House, 59 Essex Road, Islington, London",N1 2SF,531845,183803,51.53774,-0.100363,Islington
119273,The Leconfield,"The Leconfield, 79 Green Lanes, Islington, London",N16 9BU,532633,185560,51.553345,-0.088347,Islington
119274,The Lexington,"The Lexington, 96-98 Pentonville Road, Islington, London",N1 9JB,531064,183113,51.531721,-0.111874,Islington
119275,The Library,"The Library, 235 Upper Street, Islington, London",N1 1RU,531597,184630,51.545229,-0.103628,Islington
119277,The London Cocktail Club,"The London Cocktail Club, Basement And Ground Floors, 108 Essex Road, Islington",N1 8LX,532019,183979,51.539281,-0.097789,Islington
119280,The Lord Clyde,"The Lord Clyde, 342 Essex Road, Islington, London",N1 3PB,532527,184465,51.54353,-0.090287,Islington
119286,The Nag's Head Public House,"The Nag's Head Public House, 12 Upper Street, Islington, London",N1 0PQ,531482,183409,51.534293,-0.105741,Islington
119287,The Narrow Boat Public House,"The Narrow Boat Public House, 119 St Peter's Street, Islington, London",N1 8PZ,532094,183286,51.533036,-0.096969,Islington
119292,The Old Dairy,"The Old Dairy, Ground Floor, 1-3 Crouch Hill, Islington",N4 4AP,530588,187469,51.570967,-0.117117,Islington
119293,The Old Fountain Public House,"The Old Fountain Public House, 3 Baldwin Street, Islington, London",EC1V 9NU,532651,182628,51.526993,-0.089191,Islington
119294,The Old Ivy House,"The Old Ivy House, 166 Goswell Road, Islington, London",EC1V 7DT,531922,182520,51.526193,-0.099734,Islington
119297,The Peasant,"The Peasant, 240 St John Street, Islington, London",EC1V 4PH,531675,182497,51.526035,-0.103301,Islington
119300,The Prince Alfred Public House,"The Prince Alfred Public House, 139 Marlborough Road, Islington, London",N19 4NU,530154,186915,51.56609,-0.123581,Islington
119303,The Regent,"The Regent, 201-203 Liverpool Road, Islington, London",N1 1LX,531396,184041,51.539993,-0.106744,Islington
119309,The Scottish Stores,"The Scottish Stores, 2-4 Caledonian Road, Islington, London",N1 9DU,530450,183062,51.531414,-0.120739,Islington
119310,The Shakespeare's Head Public House,"The Shakespeare's Head Public House, 1 Arlington Way, Islington, London",EC1R 1XA,531420,182874,51.529491,-0.106834,Islington
119314,The Slaughtered Lamb,"The Slaughtered Lamb, 34-35 Great Sutton Street, Islington, London",EC1V 0DX,531812,182197,51.523316,-0.101439,Islington
119315,The Smokehouse,"The Smokehouse, 63-69 Canonbury Road, Islington, London",N1 2DG,531920,184295,51.542153,-0.099097,Islington
119317,The Snooty Fox,"The Snooty Fox, 75 Grosvenor Avenue, Islington, London",N5 2NN,532479,185094,51.549202,-0.090741,Islington
119319,The Stapleton Tavern,"The Stapleton Tavern, 2 Crouch Hill, Islington, London",N4 4AU,530649,187462,51.5709,-0.11624,Islington
119320,The Star of Kings,"The Star of Kings, Ground Floor, 126 York Way, Islington",N1 0AX,530351,183651,51.536721,-0.121948,Islington
119321,The Swimmer At The Grafton Arms Ph,"The Swimmer At The Grafton Arms Ph, Eburne Road, Islington, London",N7 6AR,530460,186178,51.559396,-0.119442,Islington
119322,The Three Johns,"The Three Johns, Public House, 73 White Lion Street, Islington",N1 9PF,531289,183255,51.532945,-0.108579,Islington
119324,The Trader Public House,"The Trader Public House, 142-146 Whitecross Street, Islington, London",EC1Y 8QJ,532369,182290,51.524021,-0.093381,Islington
119325,The Vineyard,"The Vineyard, 179 Upper Street, Islington, London",N1 1RG,531640,184201,51.541374,-0.103168,Islington
119326,The Well,"The Well, Ground Floor, 178-180 St John Street, Islington",EC1V 4JY,531680,182359,51.524802,-0.10328,Islington
119327,The White Swan Public House,"The White Swan Public House, 255-256 Upper Street, Islington, London",N1 1RU,531597,184630,51.54523,-0.103628,Islington
119329,The Winchester,"The Winchester, Ground Floor, 2 Essex Road, Islington",N1 8LN,531797,183679,51.536637,-0.101101,Islington
119330,The Windmill Public House,"The Windmill Public House, 27 Tabernacle Street, Islington, London",EC2A 4DE,532846,182203,51.523128,-0.086542,Islington
119331,The Wine Stores,"The Wine Stores, 6 Caledonian Road, Islington, London",N1 9DU,530450,183062,51.531414,-0.120739,Islington
119335,Thornhill Arms Public House,"Thornhill Arms Public House, 148 Caledonian Road, Islington, London",N1 9RD,530700,183406,51.534439,-0.11701,Islington
119337,Three Kings Public House,"Three Kings Public House, 7 Clerkenwell Close, Islington, London",EC1R 0DY,531496,182178,51.523219,-0.105999,Islington
119349,Tommy Flynn's,"Tommy Flynn's, 504 Holloway Road, Islington, London",N7 6JA,530393,186117,51.558872,-0.12043,Islington
119366,Tufnell Park Tavern,"Tufnell Park Tavern, 162 Tufnell Park Road, Islington, London",N7 0EE,529489,185937,51.557463,-0.133544,Islington
119372,Union Tavern Public House,"Union Tavern Public House, 52 Lloyd Baker Street, Islington, London",WC1X 9AA,530979,182579,51.526942,-0.113297,Islington
119396,W. B Yeats,"W. B Yeats, Ground Floor, 20 Fonthill Road, Islington",N4 3HU,531021,186931,51.566041,-0.111073,Islington
119407,Wenlock & Essex,"Wenlock & Essex, Basement And Ground Floors, Sun Court House, 18-26 Essex Road, Islington",N1 8LN,531797,183679,51.536637,-0.101101,Islington
119412,White Bear Public House,"White Bear Public House, 57 St John Street, Islington, London",EC1M 4AN,531788,181963,51.521219,-0.101873,Islington
119414,White Lion Of Mortimer,"White Lion Of Mortimer, 125-127 Stroud Green Road, Islington, London",N4 3PX,530963,187250,51.568922,-0.111791,Islington
119417,Whittington Stone,"Whittington Stone, 53 Highgate Hill, Islington, London",N19 5NE,529101,187029,51.567356,-0.138723,Islington
119418,Wig And Gown,"Wig And Gown, Ground Floor, 97-99 Holloway Road, Islington",N7 8LT,531370,184942,51.548086,-0.106783,Islington
119422,Wilmington Arms,"Wilmington Arms, 69 Rosebery Avenue, Islington, London",EC1R 4RL,531197,182493,51.526119,-0.110189,Islington
119430,Woodbine Public House,"Woodbine Public House, 215 Blackstock Road, Islington, London",N5 2LL,531925,186229,51.559522,-0.098301,Islington
119435,World's End,"World's End, Public House, 21-23 Stroud Green Road, Islington",N4 3EF,531160,187087,51.567411,-0.109011,Islington
119440,XOYO (GROUND FLOOR),"XOYO (GROUND FLOOR), Basement And Ground Floor, 32A-37 Cowper Street, Islington",EC2A 4AP,532937,182473,51.525532,-0.085129,Islington
119452,York Public House,"York Public House, 82 Islington High Street, Islington, London",N1 8EQ,531504,183278,51.533102,-0.105473,Islington
119514,Anglesea Arms,"Public House, 15 Selwood Terrace, Onslow Gardens, LONDON, SW7 3QN",SW7 3QG,526651,178389,51.490265,-0.177156,Kensington and Chelsea
119516,Antelope,"Public House, 22-24 Eaton Terrace, LONDON,",SW1W 8EZ,528118,178862,51.494194,-0.155865,Kensington and Chelsea
119527,Ariadne's Nectar Bar,"Public House The British Volunteer, 274 Latimer Road, LONDON, W10 6QW",W10 6QW,523280,181463,51.518653,-0.22461,Kensington and Chelsea
119532,Ashbee's Wine Bar,"22-24 Hogarth Place, LONDON, SW5 0QY",SW5 0QY,525574,178689,51.493209,-0.192553,Kensington and Chelsea
119544,Azteca,"329 King's Road, LONDON, SW3 5ES",SW3 5ES,526712,177663,51.483726,-0.176537,Kensington and Chelsea
119561,Barts,"Ground Floor Rear and First Floor, Chelsea Cloisters, Sloane Avenue, LONDON, SW3 3EL",SW3 3EL,527319,178639,51.49237,-0.167448,Kensington and Chelsea
119566,Beach Blanket Babylon,"45 Ledbury Road, LONDON, W11 2AA",W11 2AA,525050,180989,51.514004,-0.199282,Kensington and Chelsea
119568,Beaufort House,"354 King's Road, LONDON, SW3 5UZ",SW3 5UZ,526697,177716,51.484206,-0.176734,Kensington and Chelsea
119598,Blackbird,"Public House, 209-211 Earl's Court Road, LONDON, SW5 9AN",SW5 9AN,525599,178553,51.491981,-0.192241,Kensington and Chelsea
119646,Builders Arms,"Public House, 1 Kensington Court Place, LONDON, W8 5BJ",W8 5BJ,525852,179452,51.500004,-0.188278,Kensington and Chelsea
119647,Builders Arms PH,"Public House, 13 Britten Street, LONDON, SW3 3TY",SW3 3TY,527305,178273,51.489075,-0.167782,Kensington and Chelsea
119650,Bunch of Grapes,"Public House, 207 Brompton Road, LONDON, SW3 1LA",SW3 1LA,527348,179211,51.497504,-0.166825,Kensington and Chelsea
119719,Castle PH,"Public House, 100 Holland Park Avenue, LONDON, W11 4UA",W11 4UA,524491,180178,51.50683,-0.207634,Kensington and Chelsea
119757,Chelsea Pensioner,"Public House, 358 Fulham Road, LONDON,",SW10 9UU,525936,177399,51.481527,-0.187802,Kensington and Chelsea
119758,Chelsea Pensioners Club,"Royal Hospital, Road, LONDON, SW3 4SR",SW3 4SR,527912,178044,51.486889,-0.159127,Kensington and Chelsea
119759,Chelsea Potter,"119 King's Road, LONDON, SW3 4PL",SW3 4PL,527422,178192,51.48833,-0.166127,Kensington and Chelsea
119761,Chelsea Ram PH,"Public House, 32 Burnaby Street, LONDON,",SW10 0PL,526284,177139,51.479122,-0.182885,Kensington and Chelsea
119773,Chilled Eskimo,"The, 48 Southern Row, LONDON, W10 5AN",W10 5AN,524181,182179,51.524881,-0.21138,Kensington and Chelsea
119783,Churchill Arms,"Public House, 119 Kensington Church Street, LONDON, W8 7LN",W8 7LN,525384,180170,51.506561,-0.194762,Kensington and Chelsea
119796,Coco Momo,"Public House, 25 Gloucester Road, LONDON, SW7 4PL",SW7 4PL,526182,179251,51.498116,-0.183599,Kensington and Chelsea
119829,Courtfield Public House,"Public House, 187 Earl's Court Road, LONDON, SW5 9AN",SW5 9AN,525599,178553,51.491981,-0.192241,Kensington and Chelsea
119841,Cross Keys,"Public House, 2 Lawrence Street, LONDON, SW3 5NB",SW3 5NB,527099,177676,51.483756,-0.170962,Kensington and Chelsea
119842,Crown and Sceptre,"PUBLIC HOUSE, 34 Holland Road, LONDON, W14 8BA",W14 8BA,524559,179156,51.49763,-0.207001,Kensington and Chelsea
119868,Devonshire Arms,"Public House The, 37 Marloes Road, LONDON, W8 6LA",W8 6LA,525553,179119,51.497078,-0.192702,Kensington and Chelsea
119873,Dirty Bones,"20 Kensington Church Street, LONDON, W8 4EP",W8 4EP,525660,179741,51.502635,-0.190941,Kensington and Chelsea
119879,Drayton Arms,"153 Old Brompton Road, LONDON, SW5 0LJ",SW5 0LJ,526203,178420,51.490652,-0.183593,Kensington and Chelsea
119881,Duke of Clarence,"148 Old Brompton Road, LONDON, SW5 0BE",SW5 0BE,526265,178458,51.490979,-0.182687,Kensington and Chelsea
119882,Duke of Wellington PH,"179 Portobello Road, LONDON, W11 2ED",W11 2ED,524642,181151,51.515541,-0.205101,Kensington and Chelsea
119894,Eclipse,"113 Walton Street, LONDON, SW3 2HP",SW3 2HP,527304,178830,51.49409,-0.167596,Kensington and Chelsea
119906,Elephant & Castle PH,"Public House, 40-42 Holland Street, LONDON, W8 4LT",W8 4LT,525529,179802,51.503222,-0.192805,Kensington and Chelsea
119940,Finborough Arms,"Public House, 118 Finborough Road, LONDON,",SW10 9ED,525803,177913,51.486175,-0.189532,Kensington and Chelsea
119959,Fox & Pheasant PH,"Public House, 1 Billing Road, LONDON,",SW10 9UJ,525918,177461,51.482088,-0.188039,Kensington and Chelsea
119983,Garden Bar and Grill,"41 Bramley Road, LONDON, W10 6SZ",W10 6SZ,523754,180786,51.512456,-0.21802,Kensington and Chelsea
120002,Gloucester Arms,"Public House, 34 Gloucester Road, LONDON, SW7 4RB",SW7 4RB,526151,179366,51.499156,-0.184004,Kensington and Chelsea
120003,Goat,"333 Fulham Road, LONDON",SW10 9QL,526465,177945,51.486316,-0.179992,Kensington and Chelsea
120027,Greyhound Public House,"Public House, 1 Kensington Square, LONDON, W8 5EP",W8 5EP,525783,179537,51.500784,-0.189242,Kensington and Chelsea
120057,Hereford Arms (The),"Public House, 127 Gloucester Road, LONDON, SW7 4TE",SW7 4TE,526349,178696,51.493099,-0.181393,Kensington and Chelsea
